time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation_probability (%),precipitation (mm),rain (mm),showers (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),cloud_cover (%),visibility (m),wind_speed_10m (km/h),wind_gusts_10m (km/h),uv_index (),is_day ()
2025-10-22T11:00,6.3,86,4.1,3.3,2,0.00,0.00,0.00,0.00,0.00,0,0,15400.00,10.9,31.7,0.00,0
2025-10-22T12:00,5.8,85,3.5,2.5,1,0.00,0.00,0.00,0.00,0.00,0,0,16100.00,12.4,30.6,0.00,1
2025-10-22T13:00,7.1,85,4.8,4.4,1,0.00,0.00,0.00,0.00,0.00,0,15,16600.00,9.7,28.8,0.35,1
2025-10-22T14:00,8.1,83,5.4,5.4,1,0.00,0.00,0.00,0.00,0.00,0,0,17700.00,11.3,28.1,1.20,1
2025-10-22T15:00,9.4,82,6.5,7.1,1,0.00,0.00,0.00,0.00,0.00,0,9,18300.00,9.8,21.6,1.15,1
2025-10-22T16:00,10.5,74,6.1,8.3,1,0.00,0.00,0.00,0.00,0.00,2,54,22200.00,8.7,18.0,2.60,1
2025-10-22T17:00,10.7,72,5.9,7.7,1,0.00,0.00,0.00,0.00,0.00,3,100,23700.00,13.9,20.2,3.40,1
2025-10-22T18:00,11.1,69,5.6,8.0,1,0.00,0.00,0.00,0.00,0.00,1,33,24900.00,13.6,23.8,2.75,1
2025-10-22T19:00,9.5,81,6.4,6.6,10,0.10,0.10,0.00,0.00,0.00,51,100,18200.00,13.3,25.2,1.45,1
2025-10-22T20:00,8.8,92,7.6,6.9,28,0.00,0.00,0.00,0.00,0.00,3,100,12100.00,8.8,20.5,1.55,1
2025-10-22T21:00,9.3,82,6.4,6.9,26,0.00,0.00,0.00,0.00,0.00,3,99,17500.00,10.2,19.1,0.95,1
2025-10-22T22:00,8.6,84,6.0,5.8,34,0.10,0.10,0.00,0.00,0.00,51,88,16100.00,12.0,22.3,0.25,1
2025-10-22T23:00,7.7,87,5.7,5.6,33,0.00,0.00,0.00,0.00,0.00,3,86,15200.00,7.1,21.6,0.00,0
2025-10-23T00:00,7.0,89,5.3,4.4,14,0.00,0.00,0.00,0.00,0.00,0,0,14600.00,10.0,27.4,0.00,0
2025-10-23T01:00,7.2,90,5.7,4.6,2,0.00,0.00,0.00,0.00,0.00,3,100,14200.00,10.8,30.6,0.00,0
2025-10-23T02:00,6.7,87,4.7,4.1,2,0.00,0.00,0.00,0.00,0.00,0,0,15600.00,9.0,22.3,0.00,0
2025-10-23T03:00,5.9,85,3.6,2.9,1,0.00,0.00,0.00,0.00,0.00,0,0,16300.00,10.2,30.6,0.00,0
2025-10-23T04:00,6.1,87,4.1,3.1,2,0.00,0.00,0.00,0.00,0.00,2,51,15400.00,10.5,31.3,0.00,0
2025-10-23T05:00,6.2,91,4.9,3.5,3,0.00,0.00,0.00,0.00,0.00,1,25,13800.00,10.2,40.0,0.00,0
2025-10-23T06:00,6.5,87,4.5,2.9,9,0.00,0.00,0.00,0.00,0.00,0,7,15300.00,15.9,38.2,0.00,0
2025-10-23T07:00,6.3,87,4.3,3.4,12,0.00,0.00,0.00,0.00,0.00,0,0,15200.00,10.5,32.8,0.00,0
2025-10-23T08:00,6.5,82,3.7,2.8,5,0.00,0.00,0.00,0.00,0.00,0,0,17100.00,15.2,31.0,0.00,0
2025-10-23T09:00,6.6,84,4.1,2.9,13,0.00,0.00,0.00,0.00,0.00,3,100,16600.00,16.0,32.4,0.00,0
2025-10-23T10:00,6.7,86,4.6,3.5,12,0.00,0.00,0.00,0.00,0.00,3,100,15600.00,13.3,34.9,0.00,0
2025-10-23T11:00,6.6,89,4.9,4.0,10,0.00,0.00,0.00,0.00,0.00,0,8,14500.00,9.7,23.0,0.00,0
2025-10-23T12:00,6.8,89,5.1,3.7,9,0.00,0.00,0.00,0.00,0.00,3,80,14500.00,13.3,27.7,0.00,1
2025-10-23T13:00,7.8,88,5.9,5.0,15,0.00,0.00,0.00,0.00,0.00,0,10,15200.00,12.0,37.1,0.25,1
2025-10-23T14:00,9.2,86,7.0,6.9,18,0.00,0.00,0.00,0.00,0.00,0,5,15900.00,11.0,27.7,1.15,1
2025-10-23T15:00,10.4,80,7.1,7.7,20,0.00,0.00,0.00,0.00,0.00,1,26,19100.00,13.7,19.1,1.20,1
2025-10-23T16:00,11.5,71,6.5,9.1,10,0.00,0.00,0.00,0.00,0.00,2,54,24000.00,10.7,18.7,0.75,1
2025-10-23T17:00,12.2,65,5.8,9.3,4,0.00,0.00,0.00,0.00,0.00,1,31,28200.00,13.0,20.5,2.55,1
2025-10-23T18:00,12.0,61,4.7,8.9,6,0.00,0.00,0.00,0.00,0.00,2,76,30300.00,12.4,16.9,1.85,1
2025-10-23T19:00,11.6,76,7.5,9.0,18,0.10,0.10,0.00,0.00,0.00,51,84,21000.00,13.8,24.5,0.45,1
2025-10-23T20:00,10.2,75,5.9,6.3,26,0.00,0.00,0.00,0.00,0.00,2,70,21400.00,19.6,33.5,0.20,1
2025-10-23T21:00,10.3,79,6.8,8.5,39,0.00,0.00,0.00,0.00,0.00,3,100,20100.00,6.9,19.8,0.40,1
2025-10-23T22:00,9.0,91,7.6,6.4,36,0.10,0.10,0.00,0.00,0.00,51,99,13700.00,13.8,30.2,0.10,1
2025-10-23T23:00,8.2,86,6.0,5.5,23,0.00,0.00,0.00,0.00,0.00,3,100,13400.00,12.0,27.4,0.00,0
2025-10-24T00:00,7.6,89,5.9,5.1,16,0.20,0.20,0.00,0.00,0.00,51,64,14500.00,10.7,29.5,0.00,0
2025-10-24T01:00,6.7,88,4.9,4.2,6,0.00,0.00,0.00,0.00,0.00,0,8,15000.00,9.1,23.4,0.00,0
2025-10-24T02:00,6.2,84,3.7,3.3,2,0.00,0.00,0.00,0.00,0.00,1,26,16800.00,9.3,22.0,0.00,0
2025-10-24T03:00,5.9,84,3.4,2.9,4,0.00,0.00,0.00,0.00,0.00,0,2,16700.00,9.8,21.6,0.00,0
2025-10-24T04:00,5.7,84,3.2,2.7,3,0.00,0.00,0.00,0.00,0.00,2,76,16600.00,9.7,19.4,0.00,0
2025-10-24T05:00,5.7,84,3.2,2.9,2,0.00,0.00,0.00,0.00,0.00,2,79,16700.00,8.4,23.4,0.00,0
2025-10-24T06:00,5.6,83,2.9,2.5,3,0.00,0.00,0.00,0.00,0.00,3,90,17000.00,10.0,30.2,0.00,0
2025-10-24T07:00,5.5,87,3.5,3.0,3,0.20,0.20,0.00,0.00,0.00,51,99,15500.00,6.6,24.8,0.00,0
2025-10-24T08:00,6.0,84,3.5,2.9,2,0.00,0.00,0.00,0.00,0.00,3,99,16500.00,10.6,25.9,0.00,0
2025-10-24T09:00,5.9,83,3.2,2.5,3,0.00,0.00,0.00,0.00,0.00,3,97,17000.00,12.6,32.0,0.00,0
2025-10-24T10:00,5.6,84,3.1,2.3,2,0.00,0.00,0.00,0.00,0.00,0,13,16500.00,11.8,29.5,0.00,0
2025-10-24T11:00,5.1,88,3.3,2.1,2,0.00,0.00,0.00,0.00,0.00,0,4,14400.00,9.8,25.9,0.00,0
2025-10-24T12:00,5.1,85,2.8,1.8,1,0.00,0.00,0.00,0.00,0.00,0,9,15800.00,11.2,33.5,0.00,1
2025-10-24T13:00,6.5,82,3.7,3.2,1,0.00,0.00,0.00,0.00,0.00,0,4,17800.00,12.6,29.2,0.10,1
2025-10-24T14:00,7.7,80,4.5,4.5,1,0.00,0.00,0.00,0.00,0.00,0,9,19300.00,13.0,25.2,0.60,1
2025-10-24T15:00,9.2,72,4.4,5.7,0,0.00,0.00,0.00,0.00,0.00,0,3,23500.00,14.7,23.4,2.00,1
2025-10-24T16:00,9.5,67,3.7,6.0,0,0.00,0.00,0.00,0.00,0.00,3,100,26500.00,13.9,24.8,2.90,1
2025-10-24T17:00,9.9,66,3.9,6.5,1,0.00,0.00,0.00,0.00,0.00,1,24,27500.00,13.6,23.0,3.00,1
2025-10-24T18:00,10.6,62,3.6,7.1,3,0.00,0.00,0.00,0.00,0.00,2,64,29500.00,14.1,23.8,1.95,1
2025-10-24T19:00,10.6,61,3.4,7.1,2,0.00,0.00,0.00,0.00,0.00,3,99,30500.00,13.2,23.8,1.15,1
2025-10-24T20:00,10.4,60,3.0,6.8,2,0.00,0.00,0.00,0.00,0.00,0,17,31700.00,13.9,23.0,1.05,1
2025-10-24T21:00,9.7,65,3.4,6.7,4,0.00,0.00,0.00,0.00,0.00,0,0,27900.00,10.0,19.1,0.60,1
2025-10-24T22:00,8.7,66,2.7,5.9,1,0.00,0.00,0.00,0.00,0.00,1,45,27200.00,8.1,19.1,0.15,1
2025-10-24T23:00,7.5,68,2.0,4.4,1,0.00,0.00,0.00,0.00,0.00,3,100,25600.00,9.0,15.1,0.00,0
2025-10-25T00:00,7.4,76,3.4,5.1,0,0.00,0.00,0.00,0.00,0.00,1,26,20900.00,5.4,23.0,0.00,0
2025-10-25T01:00,6.3,81,3.3,3.9,0,0.00,0.00,0.00,0.00,0.00,0,4,17800.00,6.1,26.3,0.00,0
2025-10-25T02:00,5.8,83,3.2,3.1,0,0.00,0.00,0.00,0.00,0.00,0,0,17000.00,8.0,22.0,0.00,0
2025-10-25T03:00,5.5,78,1.9,2.1,1,0.00,0.00,0.00,0.00,0.00,0,0,19100.00,10.9,21.6,0.00,0
2025-10-25T04:00,5.1,80,1.9,2.0,0,0.00,0.00,0.00,0.00,0.00,0,0,18400.00,8.5,18.0,0.00,0
2025-10-25T05:00,4.3,85,2.0,1.4,0,0.00,0.00,0.00,0.00,0.00,0,0,16200.00,7.7,15.1,0.00,0
2025-10-25T06:00,3.5,92,2.4,0.7,0,0.00,0.00,0.00,0.00,0.00,0,0,13300.00,7.7,15.5,0.00,0
2025-10-25T07:00,3.3,92,2.1,0.3,0,0.00,0.00,0.00,0.00,0.00,0,0,12900.00,8.4,16.6,0.00,0
2025-10-25T08:00,3.7,86,1.6,0.7,0,0.00,0.00,0.00,0.00,0.00,0,1,15600.00,7.7,15.1,0.00,0
2025-10-25T09:00,3.3,87,1.4,0.5,0,0.00,0.00,0.00,0.00,0.00,0,0,14600.00,6.2,11.2,0.00,0
2025-10-25T10:00,3.4,85,1.1,0.4,1,0.00,0.00,0.00,0.00,0.00,0,2,15700.00,7.1,11.5,0.00,0
2025-10-25T11:00,2.9,84,0.5,-0.2,2,0.00,0.00,0.00,0.00,0.00,0,0,16000.00,7.6,11.5,0.00,0
2025-10-25T12:00,3.8,81,0.9,0.5,0,0.00,0.00,0.00,0.00,0.00,1,21,17500.00,9.0,16.9,0.00,1
2025-10-25T13:00,5.7,89,4.1,2.8,1,0.00,0.00,0.00,0.00,0.00,0,1,14400.00,10.6,20.9,0.20,1
2025-10-25T14:00,7.9,85,5.5,5.7,1,0.00,0.00,0.00,0.00,0.00,3,92,16100.00,7.2,10.8,0.50,1
2025-10-25T15:00,9.6,80,6.3,7.4,2,0.00,0.00,0.00,0.00,0.00,2,65,19200.00,8.8,16.6,1.40,1
2025-10-25T16:00,11.1,63,4.3,8.7,4,0.00,0.00,0.00,0.00,0.00,1,24,29300.00,7.3,15.1,2.05,1
2025-10-25T17:00,11.5,64,4.9,9.0,0,0.00,0.00,0.00,0.00,0.00,1,38,28100.00,8.7,16.9,3.00,1
2025-10-25T18:00,11.8,56,3.3,8.9,0,0.00,0.00,0.00,0.00,0.00,2,59,33700.00,9.5,15.8,2.80,1
2025-10-25T19:00,11.7,63,4.9,8.7,2,0.00,0.00,0.00,0.00,0.00,3,100,28000.00,12.3,18.4,1.60,1
2025-10-25T20:00,11.3,60,3.8,8.3,3,0.00,0.00,0.00,0.00,0.00,0,11,30300.00,10.7,16.2,0.60,1
2025-10-25T21:00,10.8,60,3.3,7.9,4,0.00,0.00,0.00,0.00,0.00,0,3,30100.00,9.2,13.0,0.45,1
2025-10-25T22:00,9.4,57,1.3,5.9,6,0.00,0.00,0.00,0.00,0.00,0,1,32200.00,10.5,17.3,0.25,1
2025-10-25T23:00,7.7,65,1.5,4.3,0,0.00,0.00,0.00,0.00,0.00,0,1,26600.00,10.2,22.7,0.00,0
2025-10-26T00:00,6.5,69,1.2,2.8,0,0.00,0.00,0.00,0.00,0.00,0,0,24100.00,12.3,26.3,0.00,0
2025-10-26T01:00,5.4,71,0.6,1.9,0,0.00,0.00,0.00,0.00,0.00,0,0,22800.00,10.5,20.5,0.00,0
2025-10-26T02:00,4.8,74,0.6,1.2,0,0.00,0.00,0.00,0.00,0.00,0,0,21100.00,10.9,21.2,0.00,0
2025-10-26T03:00,4.3,73,-0.1,0.4,0,0.00,0.00,0.00,0.00,0.00,0,0,21700.00,12.4,28.4,0.00,0
2025-10-26T04:00,3.6,79,0.3,-0.2,0,0.00,0.00,0.00,0.00,0.00,0,0,18600.00,12.3,28.4,0.00,0
2025-10-26T05:00,3.3,75,-0.7,-0.9,0,0.00,0.00,0.00,0.00,0.00,0,0,20400.00,13.2,26.3,0.00,0
2025-10-26T06:00,2.6,82,-0.2,-1.1,0,0.00,0.00,0.00,0.00,0.00,3,100,17400.00,10.7,25.6,0.00,0
2025-10-26T07:00,1.7,84,-0.7,-1.2,0,0.00,0.00,0.00,0.00,0.00,0,1,16800.00,4.8,18.4,0.00,0
2025-10-26T08:00,1.0,82,-1.7,-2.8,0,0.00,0.00,0.00,0.00,0.00,0,0,17300.00,9.7,24.1,0.00,0
2025-10-26T09:00,0.2,85,-2.0,-3.5,0,0.00,0.00,0.00,0.00,0.00,0,0,16000.00,8.8,22.3,0.00,0
2025-10-26T10:00,-0.2,87,-2.1,-4.0,0,0.00,0.00,0.00,0.00,0.00,0,4,15400.00,9.0,21.6,0.00,0
2025-10-26T11:00,-0.7,91,-2.0,-4.7,0,0.00,0.00,0.00,0.00,0.00,0,8,13400.00,10.8,21.6,0.00,0
2025-10-26T12:00,-0.6,89,-2.2,-5.1,0,0.00,0.00,0.00,0.00,0.00,0,5,14500.00,14.1,27.7,0.00,1
2025-10-26T13:00,1.1,82,-1.6,-2.8,0,0.00,0.00,0.00,0.00,0.00,0,3,17400.00,11.1,24.5,0.35,1
2025-10-26T14:00,3.5,78,0.1,-0.4,0,0.00,0.00,0.00,0.00,0.00,0,3,19700.00,12.3,21.6,1.15,1
2025-10-26T15:00,5.6,69,0.4,1.8,0,0.00,0.00,0.00,0.00,0.00,0,5,24900.00,12.3,17.6,2.10,1
2025-10-26T16:00,6.8,66,0.9,3.4,0,0.00,0.00,0.00,0.00,0.00,0,2,26600.00,9.7,12.6,2.90,1
2025-10-26T17:00,7.8,62,1.0,5.0,0,0.00,0.00,0.00,0.00,0.00,0,4,28900.00,6.5,9.4,3.40,1
2025-10-26T18:00,8.9,56,0.6,6.1,0,0.00,0.00,0.00,0.00,0.00,0,3,32500.00,5.8,7.6,3.40,1
2025-10-26T19:00,9.2,57,1.1,6.8,0,0.00,0.00,0.00,0.00,0.00,0,3,31900.00,3.2,5.0,2.95,1
2025-10-26T20:00,9.4,51,-0.2,6.6,0,0.00,0.00,0.00,0.00,0.00,0,7,37500.00,4.9,5.4,2.15,1
2025-10-26T21:00,9.5,46,-1.6,5.9,0,0.00,0.00,0.00,0.00,0.00,0,7,42900.00,8.1,9.4,1.20,1
2025-10-26T22:00,7.2,60,-0.0,4.1,0,0.00,0.00,0.00,0.00,0.00,0,0,30600.00,6.6,8.6,0.35,1
2025-10-26T23:00,5.2,68,-0.2,2.5,0,0.00,0.00,0.00,0.00,0.00,0,2,24800.00,3.2,5.8,0.00,0
2025-10-27T00:00,4.3,69,-0.9,1.5,0,0.00,0.00,0.00,0.00,0.00,0,1,24000.00,3.7,4.0,0.00,0
2025-10-27T01:00,3.7,66,-2.0,0.7,0,0.00,0.00,0.00,0.00,0.00,0,0,26000.00,4.1,4.7,0.00,0
2025-10-27T02:00,2.7,75,-1.3,-0.5,0,0.00,0.00,0.00,0.00,0.00,0,0,20900.00,6.3,11.5,0.00,0
2025-10-27T03:00,2.3,74,-1.9,-1.0,0,0.00,0.00,0.00,0.00,0.00,0,0,22000.00,5.9,16.6,0.00,0
2025-10-27T04:00,1.5,77,-2.1,-2.3,0,0.00,0.00,0.00,0.00,0.00,0,0,20100.00,9.2,16.6,0.00,0
2025-10-27T05:00,1.3,79,-2.0,-2.1,0,0.00,0.00,0.00,0.00,0.00,0,0,19000.00,6.6,17.3,0.00,0
2025-10-27T06:00,0.7,81,-2.2,-2.8,0,0.00,0.00,0.00,0.00,0.00,0,1,18300.00,6.9,23.0,0.00,0
2025-10-27T07:00,0.4,82,-2.3,-3.1,0,0.00,0.00,0.00,0.00,0.00,3,100,17600.00,7.6,21.2,0.00,0
2025-10-27T08:00,1.3,80,-1.7,-2.0,0,0.00,0.00,0.00,0.00,0.00,3,100,18600.00,6.5,17.3,0.00,0
2025-10-27T09:00,2.1,78,-1.4,-1.2,0,0.00,0.00,0.00,0.00,0.00,3,100,19600.00,6.6,17.6,0.00,0
2025-10-27T10:00,2.3,78,-1.2,-1.0,0,0.00,0.00,0.00,0.00,0.00,3,100,20200.00,6.8,23.0,0.00,0
2025-10-27T11:00,0.9,80,-2.1,-2.6,0,0.00,0.00,0.00,0.00,0.00,3,100,18600.00,7.4,21.6,0.00,0
2025-10-27T12:00,0.9,79,-2.3,-2.6,0,0.00,0.00,0.00,0.00,0.00,0,1,19300.00,7.3,25.2,0.00,1
2025-10-27T13:00,2.3,78,-1.1,-1.2,0,0.00,0.00,0.00,0.00,0.00,2,51,19900.00,8.3,26.3,0.30,1
2025-10-27T14:00,5.5,68,0.0,1.8,0,0.00,0.00,0.00,0.00,0.00,0,3,25800.00,10.4,23.4,1.10,1
2025-10-27T15:00,7.4,67,1.7,3.8,0,0.00,0.00,0.00,0.00,0.00,0,16,26400.00,11.5,22.0,2.05,1
2025-10-27T16:00,7.9,59,0.4,4.0,0,0.00,0.00,0.00,0.00,0.00,3,100,31900.00,12.8,22.3,2.85,1
2025-10-27T17:00,8.9,62,2.0,5.1,0,0.00,0.00,0.00,0.00,0.00,3,100,29100.00,13.8,18.0,3.35,1
2025-10-27T18:00,9.1,64,2.6,5.3,0,0.00,0.00,0.00,0.00,0.00,3,100,26700.00,14.1,20.2,3.35,1
2025-10-27T19:00,9.5,63,2.8,5.9,0,0.00,0.00,0.00,0.00,0.00,0,12,27000.00,13.4,18.7,2.90,1
2025-10-27T20:00,9.3,66,3.3,5.8,0,0.00,0.00,0.00,0.00,0.00,0,14,25100.00,13.7,20.5,2.10,1
2025-10-27T21:00,9.1,58,1.2,5.3,0,0.00,0.00,0.00,0.00,0.00,0,0,30600.00,12.6,19.4,1.15,1
2025-10-27T22:00,7.5,64,1.2,4.4,0,0.00,0.00,0.00,0.00,0.00,0,1,26900.00,8.1,16.6,0.35,1
2025-10-27T23:00,5.9,69,0.6,2.7,0,0.00,0.00,0.00,0.00,0.00,0,0,24000.00,7.9,22.0,0.00,0
2025-10-28T00:00,5.0,72,0.4,1.4,0,0.00,0.00,0.00,0.00,0.00,0,6,21900.00,10.5,26.6,0.00,0
2025-10-28T01:00,4.5,77,0.8,1.3,0,0.00,0.00,0.00,0.00,0.00,0,2,19400.00,8.1,29.2,0.00,0
2025-10-28T02:00,4.3,78,0.8,1.1,0,0.00,0.00,0.00,0.00,0.00,0,2,19100.00,8.7,29.9,0.00,0
2025-10-28T03:00,4.0,75,-0.0,0.6,0,0.00,0.00,0.00,0.00,0.00,0,0,20700.00,9.2,27.0,0.00,0
2025-10-28T04:00,3.7,77,0.1,0.2,0,0.00,0.00,0.00,0.00,0.00,3,100,19600.00,9.7,31.0,0.00,0
2025-10-28T05:00,4.3,79,1.0,1.0,0,0.00,0.00,0.00,0.00,0.00,0,0,18800.00,8.9,32.0,0.00,0
2025-10-28T06:00,4.4,80,1.3,1.0,0,0.00,0.00,0.00,0.00,0.00,0,0,18200.00,10.6,34.2,0.00,0
2025-10-28T07:00,4.1,76,0.3,0.5,0,0.00,0.00,0.00,0.00,0.00,0,0,19800.00,10.3,34.6,0.00,0
2025-10-28T08:00,4.0,72,-0.6,0.1,0,0.00,0.00,0.00,0.00,0.00,3,100,22300.00,11.6,34.9,0.00,0
2025-10-28T09:00,4.2,76,0.3,0.4,0,0.00,0.00,0.00,0.00,0.00,3,100,20100.00,11.6,38.2,0.00,0
2025-10-28T10:00,5.4,83,2.8,2.6,0,0.00,0.00,0.00,0.00,0.00,3,100,16600.00,7.9,18.4,0.00,0
2025-10-28T11:00,5.5,84,3.0,2.3,0,0.00,0.00,0.00,0.00,0.00,0,1,16700.00,10.8,30.2,0.00,0
2025-10-28T12:00,4.4,78,0.9,1.0,0,0.00,0.00,0.00,0.00,0.00,3,99,19500.00,10.0,33.5,0.00,1
2025-10-28T13:00,5.6,84,3.1,2.1,0,0.00,0.00,0.00,0.00,0.00,3,100,16200.00,13.6,34.6,0.20,1
2025-10-28T14:00,7.4,90,5.8,3.8,0,0.00,0.00,0.00,0.00,0.00,3,99,13700.00,17.7,34.2,0.70,1
2025-10-28T15:00,9.0,77,5.2,4.9,2,0.00,0.00,0.00,0.00,0.00,3,100,19700.00,20.2,32.4,1.60,1
2025-10-28T16:00,9.4,75,5.2,5.3,7,0.00,0.00,0.00,0.00,0.00,3,100,20700.00,20.5,33.8,2.60,1
2025-10-28T17:00,10.1,69,4.6,5.5,3,0.00,0.00,0.00,0.00,0.00,3,100,23600.00,22.4,33.1,2.45,1
2025-10-28T18:00,10.2,67,4.4,6.0,2,0.00,0.00,0.00,0.00,0.00,3,100,25000.00,19.8,29.9,3.30,1
2025-10-28T19:00,10.4,65,4.1,6.2,0,0.00,0.00,0.00,0.00,0.00,3,100,25800.00,19.2,29.2,2.90,1
2025-10-28T20:00,10.6,67,4.7,6.8,0,0.00,0.00,0.00,0.00,0.00,3,80,24500.00,17.0,29.5,2.05,1
2025-10-28T21:00,10.4,63,3.7,6.7,0,0.00,0.00,0.00,0.00,0.00,0,2,27500.00,15.7,28.4,1.15,1
2025-10-28T22:00,8.8,64,2.4,5.8,0,0.00,0.00,0.00,0.00,0.00,0,0,26900.00,8.8,25.2,0.35,1
2025-10-28T23:00,7.3,73,2.8,4.4,0,0.00,0.00,0.00,0.00,0.00,0,0,21500.00,8.6,27.0,0.00,0
2025-10-29T00:00,6.7,72,2.0,3.6,0,0.00,0.00,0.00,0.00,0.00,0,0,21800.00,9.2,34.6,0.00,0
2025-10-29T01:00,6.4,72,1.7,3.1,0,0.00,0.00,0.00,0.00,0.00,0,0,22000.00,9.9,37.8,0.00,0
2025-10-29T02:00,6.4,68,0.9,2.9,0,0.00,0.00,0.00,0.00,0.00,3,100,24700.00,10.0,33.1,0.00,0
2025-10-29T03:00,6.1,67,0.4,2.3,0,0.00,0.00,0.00,0.00,0.00,0,0,25100.00,12.1,39.2,0.00,0
2025-10-29T04:00,5.6,64,-0.7,1.8,0,0.00,0.00,0.00,0.00,0.00,0,0,27100.00,10.6,38.5,0.00,0
2025-10-29T05:00,4.7,67,-0.9,1.0,0,0.00,0.00,0.00,0.00,0.00,0,0,24900.00,9.8,35.6,0.00,0
2025-10-29T06:00,4.0,68,-1.4,0.2,0,0.00,0.00,0.00,0.00,0.00,0,0,24600.00,10.2,33.1,0.00,0
2025-10-29T07:00,3.4,73,-1.0,-0.4,0,0.00,0.00,0.00,0.00,0.00,0,0,21700.00,10.6,34.9,0.00,0
2025-10-29T08:00,3.1,75,-0.9,-0.5,0,0.00,0.00,0.00,0.00,0.00,0,0,20300.00,9.2,31.3,0.00,0
2025-10-29T09:00,2.6,78,-0.9,-0.9,0,0.00,0.00,0.00,0.00,0.00,0,0,18900.00,8.7,25.6,0.00,0
2025-10-29T10:00,2.6,78,-0.8,-0.9,0,0.00,0.00,0.00,0.00,0.00,0,6,19100.00,9.0,24.1,0.00,0
2025-10-29T11:00,2.5,81,-0.4,-1.2,0,0.00,0.00,0.00,0.00,0.00,1,26,17300.00,10.5,25.6,0.00,0
2025-10-29T12:00,2.7,82,-0.1,-0.9,0,0.00,0.00,0.00,0.00,0.00,1,41,17000.00,10.1,27.7,0.00,1
2025-10-29T13:00,4.4,84,1.9,1.2,0,0.00,0.00,0.00,0.00,0.00,0,13,16600.00,9.2,26.6,0.15,1
2025-10-29T14:00,7.6,70,2.5,4.1,0,0.00,0.00,0.00,0.00,0.00,1,43,23600.00,12.0,24.8,0.75,1
2025-10-29T15:00,9.8,65,3.6,6.8,0,0.00,0.00,0.00,0.00,0.00,0,7,26900.00,10.3,18.7,1.95,1
2025-10-29T16:00,10.6,66,4.5,7.6,0,0.00,0.00,0.00,0.00,0.00,3,100,25700.00,11.3,18.0,2.75,1
2025-10-29T17:00,10.5,71,5.4,7.1,0,0.00,0.00,0.00,0.00,0.00,3,100,21900.00,15.5,21.2,3.20,1
2025-10-29T18:00,10.7,74,6.3,7.6,0,0.00,0.00,0.00,0.00,0.00,1,20,20200.00,15.4,20.5,3.25,1
2025-10-29T19:00,11.3,72,6.4,8.1,0,0.00,0.00,0.00,0.00,0.00,1,36,21000.00,15.9,23.0,2.80,1
2025-10-29T20:00,10.8,72,6.0,8.0,0,0.00,0.00,0.00,0.00,0.00,0,16,21000.00,12.7,20.5,2.05,1
2025-10-29T21:00,10.6,68,5.0,7.5,0,0.00,0.00,0.00,0.00,0.00,0,0,23900.00,13.2,19.4,1.10,1
2025-10-29T22:00,9.2,67,3.4,6.2,0,0.00,0.00,0.00,0.00,0.00,0,0,24700.00,9.7,24.5,0.30,1
2025-10-29T23:00,7.8,68,2.2,4.8,0,0.00,0.00,0.00,0.00,0.00,0,0,24200.00,8.1,23.0,0.00,0
2025-10-30T00:00,7.0,71,2.1,4.1,0,0.00,0.00,0.00,0.00,0.00,0,0,22300.00,7.2,24.5,0.00,0
2025-10-30T01:00,6.6,76,2.7,4.1,0,0.00,0.00,0.00,0.00,0.00,3,99,19600.00,5.9,25.6,0.00,0
2025-10-30T02:00,6.3,80,3.1,3.5,0,0.00,0.00,0.00,0.00,0.00,0,0,18000.00,8.1,26.6,0.00,0
2025-10-30T03:00,6.3,78,2.7,3.4,0,0.00,0.00,0.00,0.00,0.00,3,100,18800.00,8.4,23.8,0.00,0
2025-10-30T04:00,6.9,82,4.1,4.0,0,0.00,0.00,0.00,0.00,0.00,3,100,17000.00,10.1,28.1,0.00,0
2025-10-30T05:00,7.2,79,3.8,4.7,0,0.00,0.00,0.00,0.00,0.00,3,100,18400.00,6.7,30.2,0.00,0
2025-10-30T06:00,7.4,63,0.8,3.9,0,0.00,0.00,0.00,0.00,0.00,3,99,27700.00,10.3,30.6,0.00,0
2025-10-30T07:00,6.5,64,0.2,3.0,3,0.00,0.00,0.00,0.00,0.00,3,98,27400.00,9.6,32.4,0.00,0
2025-10-30T08:00,6.9,69,1.6,3.4,1,0.00,0.00,0.00,0.00,0.00,3,83,23400.00,11.4,34.9,0.00,0
2025-10-30T09:00,6.6,73,2.1,2.7,6,0.00,0.00,0.00,0.00,0.00,3,98,21400.00,14.1,37.4,0.00,0
2025-10-30T10:00,6.9,75,2.8,3.6,2,0.00,0.00,0.00,0.00,0.00,3,98,20200.00,10.9,34.2,0.00,0
2025-10-30T11:00,7.2,74,2.9,4.0,2,0.00,0.00,0.00,0.00,0.00,3,99,21100.00,10.7,33.5,0.00,0
2025-10-30T12:00,7.4,73,2.9,4.0,8,0.00,0.00,0.00,0.00,0.00,3,100,21900.00,12.4,33.8,0.00,1
2025-10-30T13:00,7.3,81,4.3,3.2,23,0.00,0.00,0.00,0.00,0.00,3,100,17400.00,18.9,43.9,0.10,1
2025-10-30T14:00,6.9,92,5.7,3.2,47,0.20,0.20,0.00,0.00,0.00,51,100,6700.00,17.7,36.7,0.50,1
